ISIN,Company Name,Year,RGS Product Category,Company Product Category Revenue
AU000000MAH3,Macmahon Holdings Limited,2018,Mining Support Services,505555432
AU000000MAH3,Macmahon Holdings Limited,2019,Mining Support Services,774018428
AU000000MAH3,Macmahon Holdings Limited,2020,Mining Support Services,950389348
AU000000MAH3,Macmahon Holdings Limited,2021,Mining Support Services,1014628378
AU000000MAH3,Macmahon Holdings Limited,2022,Mining Support Services,1171685701
AU000000MAH3,Macmahon Holdings Limited,2023,Mining Support Services,1269495900
AU000000MAH3,Macmahon Holdings Limited,2024,Mining Support Services,1354038583
AU000000MFG4,Magellan Financial Group Ltd,2021,Investment and Investment Advisory Services,536795796
AU000000MGL2,Magontec Limited,2021,Other Metals,86449700
AU000000MGL2,Magontec Limited,2022,Other Metals,109986130
AU000000MGR9,Mirvac Group,2016,"Industrial Property Acquisition, Development, Leasing and Management",717051378
AU000000MGR9,Mirvac Group,2016,"Residential Property Acquisition, Development, Leasing and Management",820551005
AU000000MGR9,Mirvac Group,2016,"Retail Property Acquisition, Development, Leasing and Management",183916605
AU000000MGR9,Mirvac Group,2017,"Industrial Property Acquisition, Development, Leasing and Management",430313723
AU000000MGR9,Mirvac Group,2017,"Residential Property Acquisition, Development, Leasing and Management",1079236021
AU000000MGR9,Mirvac Group,2017,"Retail Property Acquisition, Development, Leasing and Management",230114290
AU000000MGR9,Mirvac Group,2018,"Industrial Property Acquisition, Development, Leasing and Management",435184159
AU000000MGR9,Mirvac Group,2018,"Residential Property Acquisition, Development, Leasing and Management",918393735
AU000000MGR9,Mirvac Group,2018,"Retail Property Acquisition, Development, Leasing and Management",236432819
AU000000MGR9,Mirvac Group,2019,"Industrial Property Acquisition, Development, Leasing and Management",741749181
AU000000MGR9,Mirvac Group,2019,"Residential Property Acquisition, Development, Leasing and Management",578241556
AU000000MGR9,Mirvac Group,2019,"Retail Property Acquisition, Development, Leasing and Management",232279072
AU000000MGR9,Mirvac Group,2020,"Industrial Property Acquisition, Development, Leasing and Management",612077691
AU000000MGR9,Mirvac Group,2020,"Residential Property Acquisition, Development, Leasing and Management",637552240
AU000000MGR9,Mirvac Group,2020,"Retail Property Acquisition, Development, Leasing and Management",225828439
AU000000MGR9,Mirvac Group,2021,"Residential Property Acquisition, Development, Leasing and Management",626126126
AU000000MGR9,Mirvac Group,2021,"Retail Property Acquisition, Development, Leasing and Management",769519520
AU000000MGR9,Mirvac Group,2022,"Residential Property Acquisition, Development, Leasing and Management",666559320
AU000000MGR9,Mirvac Group,2022,"Retail Property Acquisition, Development, Leasing and Management",951537580
AU000000MGR9,Mirvac Group,2023,"Residential Property Acquisition, Development, Leasing and Management",747252000
AU000000MGR9,Mirvac Group,2023,"Retail Property Acquisition, Development, Leasing and Management",520146000
AU000000MGR9,Mirvac Group,2024,"Residential Property Acquisition, Development, Leasing and Management",1552511400
AU000000MGR9,Mirvac Group,2024,"Retail Property Acquisition, Development, Leasing and Management",469953000
AU000000MGX7,Mount Gibson Iron Limited,2016,Steel and Related Products,171144935
AU000000MGX7,Mount Gibson Iron Limited,2017,Steel and Related Products,122205080
AU000000MGX7,Mount Gibson Iron Limited,2018,Steel and Related Products,152227355
AU000000MGX7,Mount Gibson Iron Limited,2019,Steel and Related Products,166446867
AU000000MGX7,Mount Gibson Iron Limited,2020,Steel and Related Products,278206807
AU000000MGX7,Mount Gibson Iron Limited,2021,Steel and Related Products,232475126
AU000000MGX7,Mount Gibson Iron Limited,2022,Steel and Related Products,95060231
AU000000MGX7,Mount Gibson Iron Limited,2023,Steel and Related Products,303085699
AU000000MGX7,Mount Gibson Iron Limited,2024,Steel and Related Products,437521327
AU000000MIN4,Mineral Resources Limited,2016,Diversified Mining,876873418
AU000000MIN4,Mineral Resources Limited,2017,Diversified Mining,1118349314
AU000000MIN4,Mineral Resources Limited,2018,Diversified Mining,1200215006
AU000000MIN4,Mineral Resources Limited,2019,Diversified Mining,1061027642
AU000000MIN4,Mineral Resources Limited,2020,Diversified Mining,1462858795
AU000000MIN4,Mineral Resources Limited,2021,Diversified Mining,2803003003
AU000000MIN4,Mineral Resources Limited,2022,Diversified Mining,2358488360
AU000000MIN4,Mineral Resources Limited,2023,Diversified Mining,3182880600
AU000000MIN4,Mineral Resources Limited,2024,Diversified Mining,3518314800
AU000000MLX7,Metals X Limited,2015,Diversified Mining,240114207
AU000000MLX7,Metals X Limited,2016,Diversified Mining,261354810
AU000000MLX7,Metals X Limited,2017,Diversified Mining,202854842
AU000000MLX7,Metals X Limited,2018,Diversified Mining,155086207
AU000000MLX7,Metals X Limited,2019,Diversified Mining,143663562
AU000000MLX7,Metals X Limited,2020,Diversified Mining,98764829
AU000000MLX7,Metals X Limited,2021,Other Metals,70445946
AU000000MLX7,Metals X Limited,2022,Other Metals,90872896
AU000000MLX7,Metals X Limited,2023,Other Metals,104691029
AU000000MMS5,Mcmillan Shakespeare Limited,2021,Business and Management Consulting,19691441
AU000000MMS5,Mcmillan Shakespeare Limited,2021,Investment and Investment Advisory Services,388942943
AU000000MMS5,Mcmillan Shakespeare Limited,2022,Business and Management Consulting,28613731
AU000000MMS5,Mcmillan Shakespeare Limited,2022,Investment and Investment Advisory Services,383179612
AU000000MND5,Monadelphous Group Limited,2016,Diversified Mining,550776434.933414
AU000000MND5,Monadelphous Group Limited,2016,Mining Support Services,442307792.066586
AU000000MND5,Monadelphous Group Limited,2017,Diversified Mining,455652328.789205
AU000000MND5,Monadelphous Group Limited,2017,Mining Support Services,483417948.210795
AU000000MND5,Monadelphous Group Limited,2018,Diversified Mining,712965767.326122
AU000000MND5,Monadelphous Group Limited,2018,Mining Support Services,631303828.673878
AU000000MND5,Monadelphous Group Limited,2019,Diversified Mining,405903356.985344
AU000000MND5,Monadelphous Group Limited,2019,Mining Support Services,650592248.014656
AU000000MND5,Monadelphous Group Limited,2020,Diversified Mining,368686904.470001
AU000000MND5,Monadelphous Group Limited,2020,Mining Support Services,628425900.529999
AU000000MND5,Monadelphous Group Limited,2021,Diversified Mining,654783791.819155
AU000000MND5,Monadelphous Group Limited,2021,Mining Support Services,653379250.180845
AU000000MND5,Monadelphous Group Limited,2022,Diversified Mining,523703118.272856
AU000000MND5,Monadelphous Group Limited,2022,Mining Support Services,788530263.727144
AU000000MND5,Monadelphous Group Limited,2023,Diversified Mining,340878135.224279
AU000000MND5,Monadelphous Group Limited,2023,Mining Support Services,816748793.775721
AU000000MP15,Megaport Ltd.,2016,Wireless and Broadband Telecommunication Services,1995093
AU000000MP15,Megaport Ltd.,2017,Wireless and Broadband Telecommunication Services,8183334
AU000000MP15,Megaport Ltd.,2018,Wireless and Broadband Telecommunication Services,14594680
AU000000MP15,Megaport Ltd.,2019,Wireless and Broadband Telecommunication Services,24606845
AU000000MP15,Megaport Ltd.,2020,Wireless and Broadband Telecommunication Services,39960618
AU000000MP15,Megaport Ltd.,2021,Wireless and Broadband Telecommunication Services,58769520
AU000000MP15,Megaport Ltd.,2022,Wireless and Broadband Telecommunication Services,75716585
AU000000MP15,Megaport Ltd.,2023,Wireless and Broadband Telecommunication Services,101953278
AU000000MP15,Megaport Ltd.,2024,Wireless and Broadband Telecommunication Services,130167649
AU000000MPL3,Medibank Private Ltd.,2016,Life and Health Insurance,5019955324
AU000000MPL3,Medibank Private Ltd.,2017,Life and Health Insurance,5213622766
AU000000MPL3,Medibank Private Ltd.,2018,Life and Health Insurance,5102811334
AU000000MPL3,Medibank Private Ltd.,2019,Life and Health Insurance,4670704065
AU000000MPL3,Medibank Private Ltd.,2020,Life and Health Insurance,4660878665
AU000000MPL3,Medibank Private Ltd.,2021,Life and Health Insurance,5187987988
AU000000MPL3,Medibank Private Ltd.,2022,Life and Health Insurance,4918807570
AU000000MPL3,Medibank Private Ltd.,2023,Life and Health Insurance,4898629800
AU000000MQG1,"Macquarie Group, Ltd.",2016,Corporate and Commercial Banking Services,2756947677
AU000000MQG1,"Macquarie Group, Ltd.",2016,Investment Banking Services,919999695
AU000000MQG1,"Macquarie Group, Ltd.",2016,Investment and Investment Advisory Services,1980364186
AU000000MQG1,"Macquarie Group, Ltd.",2016,Sales and Trading,2248888143
AU000000MQG1,"Macquarie Group, Ltd.",2017,Corporate and Commercial Banking Services,2861131566
AU000000MQG1,"Macquarie Group, Ltd.",2017,Investment Banking Services,1143685567
AU000000MQG1,"Macquarie Group, Ltd.",2017,Investment and Investment Advisory Services,2141629848
AU000000MQG1,"Macquarie Group, Ltd.",2017,Sales and Trading,2229841679
AU000000MQG1,"Macquarie Group, Ltd.",2018,Corporate and Commercial Banking Services,2692220265
AU000000MQG1,"Macquarie Group, Ltd.",2018,Investment Banking Services,1589049270
AU000000MQG1,"Macquarie Group, Ltd.",2018,Investment and Investment Advisory Services,2020230721
AU000000MQG1,"Macquarie Group, Ltd.",2018,Sales and Trading,2758282662
AU000000MQG1,"Macquarie Group, Ltd.",2019,Corporate and Commercial Banking Services,1372218992
AU000000MQG1,"Macquarie Group, Ltd.",2019,Investment Banking Services,1166569759
AU000000MQG1,"Macquarie Group, Ltd.",2019,Investment and Investment Advisory Services,2284175414
AU000000MQG1,"Macquarie Group, Ltd.",2019,Sales and Trading,2720567984
AU000000MQG1,"Macquarie Group, Ltd.",2020,Corporate and Commercial Banking Services,1747223788
AU000000MQG1,"Macquarie Group, Ltd.",2020,Investment Banking Services,1712187914
AU000000MQG1,"Macquarie Group, Ltd.",2020,Investment and Investment Advisory Services,2706902067
AU000000MQG1,"Macquarie Group, Ltd.",2020,Sales and Trading,3562996024
AU000000MQG1,"Macquarie Group, Ltd.",2021,Corporate and Commercial Banking Services,1840382149.75601
AU000000MQG1,"Macquarie Group, Ltd.",2021,Investment Banking Services,3150560746.41287
AU000000MQG1,"Macquarie Group, Ltd.",2021,Investment and Investment Advisory Services,3353219650.34781
AU000000MQG1,"Macquarie Group, Ltd.",2021,Sales and Trading,4620772573.4833
AU000000MQG1,"Macquarie Group, Ltd.",2022,Corporate and Commercial Banking Services,2157249500
AU000000MQG1,"Macquarie Group, Ltd.",2022,Investment Banking Services,1488749500
AU000000MQG1,"Macquarie Group, Ltd.",2022,Investment and Investment Advisory Services,3309743500
AU000000MQG1,"Macquarie Group, Ltd.",2022,Sales and Trading,5827314500
AU000000MQG1,"Macquarie Group, Ltd.",2023,Corporate and Commercial Banking Services,2738167900
AU000000MQG1,"Macquarie Group, Ltd.",2023,Investment Banking Services,1703285200
AU000000MQG1,"Macquarie Group, Ltd.",2023,Investment and Investment Advisory Services,2447983400
AU000000MQG1,"Macquarie Group, Ltd.",2023,Sales and Trading,4122576200
AU000000MSB8,Mesoblast Limited,2016,Gene Therapy and Personalized Medicine,41469000
AU000000MSB8,Mesoblast Limited,2017,Gene Therapy and Personalized Medicine,1944000
AU000000MSB8,Mesoblast Limited,2018,Gene Therapy and Personalized Medicine,16975000
AU000000MSB8,Mesoblast Limited,2019,Gene Therapy and Personalized Medicine,16003000
AU000000MSB8,Mesoblast Limited,2020,Gene Therapy and Personalized Medicine,31614000
AU000000MSB8,Mesoblast Limited,2021,Gene Therapy and Personalized Medicine,7434000
AU000000MSB8,Mesoblast Limited,2022,Gene Therapy and Personalized Medicine,10211000
AU000000MSB8,Mesoblast Limited,2023,Gene Therapy and Personalized Medicine,7501000
AU000000MSB8,Mesoblast Limited,2024,Biopharmaceuticals and Antibody Therapy,5902000
AU000000MTS0,Metcash Limited,2021,Food Retail,6243468468
AU000000MTS0,Metcash Limited,2021,Home Improvement Retail,1219744745
AU000000MTS0,Metcash Limited,2021,Liqour Retail,3284009009
AU000000MTS0,Metcash Limited,2022,Food Retail,5810887656
AU000000MTS0,Metcash Limited,2022,Home Improvement Retail,1409916782
AU000000MTS0,Metcash Limited,2022,Liqour Retail,3295700416
AU000000MYX0,Mayne Pharma Group Ltd.,2016,Active Pharmaceutical Ingredients and Drug Delivery,199017126
AU000000MYX0,Mayne Pharma Group Ltd.,2017,Active Pharmaceutical Ingredients and Drug Delivery,439207640
AU000000MYX0,Mayne Pharma Group Ltd.,2018,Active Pharmaceutical Ingredients and Drug Delivery,391823119
AU000000MYX0,Mayne Pharma Group Ltd.,2019,Active Pharmaceutical Ingredients and Drug Delivery,368564432
AU000000MYX0,Mayne Pharma Group Ltd.,2020,Active Pharmaceutical Ingredients and Drug Delivery,314634784
AU000000MYX0,Mayne Pharma Group Ltd.,2021,Active Pharmaceutical Ingredients and Drug Delivery,300886636
AU000000MYX0,Mayne Pharma Group Ltd.,2022,Active Pharmaceutical Ingredients and Drug Delivery,293118425
AU000000MYX0,Mayne Pharma Group Ltd.,2023,Active Pharmaceutical Ingredients and Drug Delivery,122268276
AU000000NAB4,National Australia Bank Limited,2016,Corporate and Commercial Banking Services,11925713513.1303
AU000000NAB4,National Australia Bank Limited,2016,Investment and Investment Advisory Services,905053533.869718
AU000000NAB4,National Australia Bank Limited,2017,Corporate and Commercial Banking Services,13629434350
AU000000NAB4,National Australia Bank Limited,2018,Corporate and Commercial Banking Services,13660870328
AU000000NAB4,National Australia Bank Limited,2019,Corporate and Commercial Banking Services,12114227988
AU000000NAB4,National Australia Bank Limited,2020,Corporate and Commercial Banking Services,11643102320
AU000000NAB4,National Australia Bank Limited,2021,Corporate and Commercial Banking Services,12625856139
AU000000NAB4,National Australia Bank Limited,2022,Corporate and Commercial Banking Services,13021165015
AU000000NAB4,National Australia Bank Limited,2023,Corporate and Commercial Banking Services,13743690571
AU000000NAN9,Nanosonics Limited,2016,Research Equipment and Supplies Manufacturing,31865972
AU000000NAN9,Nanosonics Limited,2017,Research Equipment and Supplies Manufacturing,51781085
AU000000NAN9,Nanosonics Limited,2018,Research Equipment and Supplies Manufacturing,44810669
AU000000NAN9,Nanosonics Limited,2019,Diagnostic Consumables,30810310
AU000000NAN9,Nanosonics Limited,2019,Research Equipment and Supplies Manufacturing,28547168
AU000000NAN9,Nanosonics Limited,2020,Diagnostic Consumables,41078931.5074084
AU000000NAN9,Nanosonics Limited,2020,Research Equipment and Supplies Manufacturing,27808381.4925916
AU000000NAN9,Nanosonics Limited,2021,Diagnostic Consumables,49446696
AU000000NAN9,Nanosonics Limited,2021,Financial Exchanges,267267
AU000000NAN9,Nanosonics Limited,2021,Research Equipment and Supplies Manufacturing,27672672
AU000000NAN9,Nanosonics Limited,2022,Diagnostic Consumables,48475975
AU000000NAN9,Nanosonics Limited,2022,Financial Exchanges,72452
AU000000NAN9,Nanosonics Limited,2022,Research Equipment and Supplies Manufacturing,34474779
AU000000NAN9,Nanosonics Limited,2023,Diagnostic Consumables,63182186.6545921
AU000000NAN9,Nanosonics Limited,2023,Research Equipment and Supplies Manufacturing,47369151.3454079
AU000000NAN9,Nanosonics Limited,2024,Diagnostic Consumables,65223822.0624699
AU000000NAN9,Nanosonics Limited,2024,Research Equipment and Supplies Manufacturing,48106177.9375301
AU000000NCM7,Newcrest Mining Limited,2020,Diversified Mining,4072000000
AU000000NCM7,Newcrest Mining Limited,2021,Diversified Mining,1121105540.34127
AU000000NCM7,Newcrest Mining Limited,2021,Gold and Gold Ore,3454894459.65873
